circle

     3.80799    -0.786053    -0.618159    -0.786053    -0.618159            0
     3.87146    -0.745264    -0.666769    -0.745264    -0.666769            0
     3.93492    -0.701475    -0.712694    -0.701475    -0.712694            0
     3.99839    -0.654861     -0.75575    -0.654861     -0.75575            0
     4.06186     -0.60561    -0.795762     -0.60561    -0.795762            0
     4.12532     -0.55392     -0.83257     -0.55392     -0.83257            0
     4.18879         -0.5    -0.866025         -0.5    -0.866025            0
     4.25226    -0.444067    -0.895994    -0.444067    -0.895994            0
     4.31572    -0.386345    -0.922354    -0.386345    -0.922354            0
     4.37919    -0.327068    -0.945001    -0.327068    -0.945001            0
     4.44266    -0.266474    -0.963842    -0.266474    -0.963842            0
     4.50612    -0.204807    -0.978802    -0.204807    -0.978802            0
     4.56959    -0.142315    -0.989821    -0.142315    -0.989821            0
     4.63306     -0.07925    -0.996855     -0.07925    -0.996855            0
     4.69652    -0.015866    -0.999874    -0.015866    -0.999874            0
     4.75999    0.0475819    -0.998867    0.0475819    -0.998867            0
     4.82346     0.110838    -0.993838     0.110838    -0.993838            0
     4.88692     0.173648    -0.984808     0.173648    -0.984808            0
     4.95039     0.235759    -0.971812     0.235759    -0.971812            0
     5.01385      0.29692    -0.954902      0.29692    -0.954902            0
     5.07732     0.356886    -0.934148     0.356886    -0.934148            0
     5.14079     0.415415    -0.909632     0.415415    -0.909632            0
     5.20425     0.472271    -0.881453     0.472271    -0.881453            0
     5.26772     0.527225    -0.849725     0.527225    -0.849725            0
     5.33119     0.580057    -0.814576     0.580057    -0.814576            0
     5.39465     0.630553    -0.776146     0.630553    -0.776146            0
     5.45812     0.678509    -0.734592     0.678509    -0.734592            0
     5.52159     0.723734    -0.690079     0.723734    -0.690079            0
     5.58505     0.766044    -0.642788     0.766044    -0.642788            0
     5.64852      0.80527    -0.592908      0.80527    -0.592908            0
     5.71199     0.841254    -0.540641     0.841254    -0.540641            0
     5.77545     0.873849    -0.486197     0.873849    -0.486197            0
     5.83892     0.902927    -0.429795     0.902927    -0.429795            0
     5.90239     0.928368    -0.371662     0.928368    -0.371662            0
     5.96585     0.950071    -0.312033     0.950071    -0.312033            0
     6.02932     0.967949    -0.251148     0.967949    -0.251148            0
     6.09279     0.981929    -0.189251     0.981929    -0.189251            0
     6.15625     0.991955    -0.126592     0.991955    -0.126592            0
     6.21972     0.997987   -0.0634239     0.997987   -0.0634239            0
     6.28319            1 -2.44929e-16            1 -2.44929e-16            0
